addr,result,time,error_info
0xd54f502e184b6b739d7d27a6410a67dc462d69c8,Success,114.63727974891663,
0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x66290793c75abe25f4edb91eda3ebd0a221c30e3,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x66290793c75abe25f4edb91eda3ebd0a221c30e3.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xc7f2723b64d88f4d14f0beb2e9ffce78795bbcc6,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xc7f2723b64d88f4d14f0beb2e9ffce78795bbcc6.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x41e5560054824ea6b0732e656e3ad64e20e94e45,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x41e5560054824ea6b0732e656e3ad64e20e94e45.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x7f069548d5c02968ad7dd773d196abe5b996f3f6,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x7f069548d5c02968ad7dd773d196abe5b996f3f6.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x444e68716dad3e3de014dd718dce79b739403488,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x444e68716dad3e3de014dd718dce79b739403488.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xee669e0afa6de7f4bb2bff3e1e549274ad21a5dd,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xee669e0afa6de7f4bb2bff3e1e549274ad21a5dd.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xf96898bf784fa5d5945bdbc555a43cfc951176e9,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xf96898bf784fa5d5945bdbc555a43cfc951176e9.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x3f916867a9f38aa68ad7583c7360f83387d06daf,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x3f916867a9f38aa68ad7583c7360f83387d06daf.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x226bb599a12c826476e3a771454697ea52e9e220,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x226bb599a12c826476e3a771454697ea52e9e220.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xdbd27635a534a3d3169ef0498beb56fb9c937489,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xdbd27635a534a3d3169ef0498beb56fb9c937489.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xb5d5ba5a8cb511a2344d94ef432472f8b7773d7c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xb5d5ba5a8cb511a2344d94ef432472f8b7773d7c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xb895192f5a49914ae760f01ef92db285d94c783e,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xb895192f5a49914ae760f01ef92db285d94c783e.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xa9201a7f7b16fe2358df52f6885be4f83fe90675,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xa9201a7f7b16fe2358df52f6885be4f83fe90675.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x6add0e64aee8e6741f5362dac3b165f95d992b27,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x6add0e64aee8e6741f5362dac3b165f95d992b27.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x2290995bb9c481306f83bd8f549d9f1c41357444,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x2290995bb9c481306f83bd8f549d9f1c41357444.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xf1268733c6fb05ef6be9cf23d24436dcd6e0b35e,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xf1268733c6fb05ef6be9cf23d24436dcd6e0b35e.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x304d69727dd28ad6e1aa2c01db301db556c7b725,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x304d69727dd28ad6e1aa2c01db301db556c7b725.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xc9f27a50f82571c1c8423a42970613b8dbda14ef,Success,15.028144836425781,
0x982290a0333a2a3d5b88fe21bd11ca59b0f5a361,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x982290a0333a2a3d5b88fe21bd11ca59b0f5a361.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x825b8d4e1432ccbc5ab2bc24c9e65f0434dcaf37,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x825b8d4e1432ccbc5ab2bc24c9e65f0434dcaf37.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x5a8578f1cbea043dcfc0b530024fcdcc159c03fd,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x5a8578f1cbea043dcfc0b530024fcdcc159c03fd.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xc29acac647c63dbd8618e817d41ea9de69174ae1,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xc29acac647c63dbd8618e817d41ea9de69174ae1.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x724d08f4688cda05d8e3243db9db1b20c90f3a05,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x724d08f4688cda05d8e3243db9db1b20c90f3a05.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xfb782396c9b20e564a64896181c7ac8d8979d5f4,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xfb782396c9b20e564a64896181c7ac8d8979d5f4.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x40cfee8d71d67108db46f772b7e2cd55813bf2fb,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x40cfee8d71d67108db46f772b7e2cd55813bf2fb.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x413788815307ce10428c624ed20998e2c35bbf2d,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x413788815307ce10428c624ed20998e2c35bbf2d.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x05fee3b8e939acbb4e8073d784e3ec0977509770,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x05fee3b8e939acbb4e8073d784e3ec0977509770.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xbba10c994e2780b459cf6511d9ad3d4f5d38b5a1,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xbba10c994e2780b459cf6511d9ad3d4f5d38b5a1.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x6f50b93b61259593634a3067adafd93f1b8d0aba,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x6f50b93b61259593634a3067adafd93f1b8d0aba.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x7dc997b55c6002f093059b0243f9b19eadc8d67f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x7dc997b55c6002f093059b0243f9b19eadc8d67f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x986aea67c7d6a15036e18678065eb663fc5be883,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x986aea67c7d6a15036e18678065eb663fc5be883.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xa258c4606ca8206d8aa700ce2143d7db854d168c,Success,4.441271781921387,
0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xbc7250c8c3eca1dfc1728620af835fca489bfdf3.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xf32e87b5d34824d09bc399478715913a05c3f923,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xf32e87b5d34824d09bc399478715913a05c3f923.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xe3b029478a377332ac3d64de61fffe4745459c0f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xe3b029478a377332ac3d64de61fffe4745459c0f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xd0e5987b2851f676ba2f680f8ed6a1f2ed3ba992,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xd0e5987b2851f676ba2f680f8ed6a1f2ed3ba992.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xc4e0f3ec24972c75df7c716922096f4270b7bb4e,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xc4e0f3ec24972c75df7c716922096f4270b7bb4e.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xecb504d39723b0be0e3a9aa33d646642d1051ee1,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xecb504d39723b0be0e3a9aa33d646642d1051ee1.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x01fe2358cc2ca3379cb5ed11442e85881997f22c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x01fe2358cc2ca3379cb5ed11442e85881997f22c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xba12222222228d8ba445958a75a0704d566bf2c8,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xba12222222228d8ba445958a75a0704d566bf2c8.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xbcdaaa1d457bcab6725541ed3a0292900c36277e,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xbcdaaa1d457bcab6725541ed3a0292900c36277e.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x3adb04e127b9c0a5d36094125669d4603ac52a0c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x3adb04e127b9c0a5d36094125669d4603ac52a0c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x1637e4e9941d55703a7a5e7807d6ada3f7dcd61b,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x1637e4e9941d55703a7a5e7807d6ada3f7dcd61b.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xbbf449cf8174c0cca4452fbe4785d8851a2fd641,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xbbf449cf8174c0cca4452fbe4785d8851a2fd641.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x7cb90567a118cd9f6ca326067a0813b289bdcb54,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x7cb90567a118cd9f6ca326067a0813b289bdcb54.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x8cb813bf27dc744fc5fb6ba7515504de45d39e08,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x8cb813bf27dc744fc5fb6ba7515504de45d39e08.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x6416314b3819cc71a825db9b2edb20db2f18657c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x6416314b3819cc71a825db9b2edb20db2f18657c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xe90d8fb7b79c8930b5c8891e61c298b412a6e81a,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xe90d8fb7b79c8930b5c8891e61c298b412a6e81a.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xec82993014d026c19864d5c2e90effb5175b35b1,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xec82993014d026c19864d5c2e90effb5175b35b1.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x2963ba471e265e5f51cafafca78310fe87f8e6d1,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x2963ba471e265e5f51cafafca78310fe87f8e6d1.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x4fd61669334f6fedf5741bfb56fe673bd53a730f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x4fd61669334f6fedf5741bfb56fe673bd53a730f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xa7e616fb7b71dd90cb068839069373c5ec0484a9,Success,80.51434350013733,
0x4521c9ad6a3d4230803ab752ed238be11f8b342f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x4521c9ad6a3d4230803ab752ed238be11f8b342f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x4cc28e4c678dde29fe8b276c915ec899dc94133a,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x4cc28e4c678dde29fe8b276c915ec899dc94133a.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xd8cc0efbd1c7b0be32b5f4b3613ff3cc4d2af5f2,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xd8cc0efbd1c7b0be32b5f4b3613ff3cc4d2af5f2.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x7d9d3659dcfbea08a87777c52020bc672deece13,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x7d9d3659dcfbea08a87777c52020bc672deece13.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x07f4d0691ee248b46fb71afa15f28a08d951a002,Success,13.301175355911255,
0x8752ec7703079b90184c03bbbc075d2e4787bd05,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x8752ec7703079b90184c03bbbc075d2e4787bd05.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x72e364f2abdc788b7e918bc238b21f109cd634d7,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x72e364f2abdc788b7e918bc238b21f109cd634d7.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x9a7d15ea9ca00b3343c7ddf7932d95f7df5a7b97,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x9a7d15ea9ca00b3343c7ddf7932d95f7df5a7b97.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x1cc808b1f08116726f612c8e90aadc90aabb647c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x1cc808b1f08116726f612c8e90aadc90aabb647c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x0c7d5ae016f806603cb1782bea29ac69471cab9c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x0c7d5ae016f806603cb1782bea29ac69471cab9c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x8a37faecca054e53b8a6d505f8d2071d72385333,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x8a37faecca054e53b8a6d505f8d2071d72385333.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x6fd053bff10512d743fa36c859e49351a4920df6,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x6fd053bff10512d743fa36c859e49351a4920df6.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xcfef8857e9c80e3440a823971420f7fa5f62f020,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xcfef8857e9c80e3440a823971420f7fa5f62f020.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x625d9e54d4346bc8c1b377e8bfcabb64bbb8dc89,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x625d9e54d4346bc8c1b377e8bfcabb64bbb8dc89.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xff742d05420b6aca4481f635ad8341f81a6300c2,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xff742d05420b6aca4481f635ad8341f81a6300c2.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xc196ae96170c58eb7b78c917298064ce7192f046,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xc196ae96170c58eb7b78c917298064ce7192f046.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xe748269494e76c1cec3f627bb1e561e607da9161,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xe748269494e76c1cec3f627bb1e561e607da9161.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xdb298285fe4c5410b05390ca80e8fbe9de1f259b,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xdb298285fe4c5410b05390ca80e8fbe9de1f259b.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xf0776d6bc830892d2ec6c125f2cef40fabe3d89b,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xf0776d6bc830892d2ec6c125f2cef40fabe3d89b.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x4d05e3d48a938db4b7a9a59a802d5b45011bde58,Success,15.559240102767944,
0x81c52ab803ce1bb18d78aee52a467df8e6458047,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x81c52ab803ce1bb18d78aee52a467df8e6458047.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xdde48aa5aba12ff91b8d6baadaa5060768ac314f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xdde48aa5aba12ff91b8d6baadaa5060768ac314f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x6cc8e06d647883868f2d3149b0ea0734fd67f3e4,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x6cc8e06d647883868f2d3149b0ea0734fd67f3e4.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x3a472c4d0dfbbb91ed050d3bb6b3623037c6263c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x3a472c4d0dfbbb91ed050d3bb6b3623037c6263c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x8b39b70e39aa811b69365398e0aace9bee238aeb,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x8b39b70e39aa811b69365398e0aace9bee238aeb.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x3e9bc21c9b189c09df3ef1b824798658d5011937,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x3e9bc21c9b189c09df3ef1b824798658d5011937.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x47c00e8d00d34bd57b4dd61ccde91dbe5ddae6c6,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x47c00e8d00d34bd57b4dd61ccde91dbe5ddae6c6.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xb6ed7644c69416d67b522e20bc294a9a9b405b31,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xb6ed7644c69416d67b522e20bc294a9a9b405b31.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x31c1fb9901dc6ef9c6cacd49c3bcd79fe2486e6c,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x31c1fb9901dc6ef9c6cacd49c3bcd79fe2486e6c.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x7169887b559f625a81144eee8ac784d1d8b4920f,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x7169887b559f625a81144eee8ac784d1d8b4920f.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x354f4bfdefe5c33e420194ecaed0ad2c5da5de67,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x354f4bfdefe5c33e420194ecaed0ad2c5da5de67.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xa2480eb41dd1f2b0abade9f305826c544d47f696,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xa2480eb41dd1f2b0abade9f305826c544d47f696.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0x581911b360b6eb3a14ef295a83a91dc2bce2d6f7,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0x581911b360b6eb3a14ef295a83a91dc2bce2d6f7.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
0xef89e9b452950d81ba4d24ad48df3f82eaed22bb,Error,0,"Command '['myth', 'analyze', '-f', '/opt/mythril/my_folder/tmp/tmp_file', '-g', '/opt/mythril/my_folder/results/0xef89e9b452950d81ba4d24ad48df3f82eaed22bb.html', '--bin-runtime', '--execution-timeout', '10000']' timed out after 120 seconds"
